01.03.2015;21.000000;8.000000;14.700000;-273.000000;5.000000;0.000000;11.800000;
02.03.2015;21.000000;13.000000;17.400000;-273.000000;3.000000;0.000000;16.200000;
03.03.2015;22.000000;11.000000;16.800000;-273.000000;4.000000;0.000000;14.800000;
04.03.2015;24.000000;11.000000;17.400000;-273.000000;8.000000;-273.000000;12.500000;
05.03.2015;21.000000;14.000000;16.000000;-273.000000;9.000000;0.000000;10.100000;
06.03.2015;21.000000;14.000000;16.900000;-273.000000;6.000000;-273.000000;14.100000;
07.03.2015;24.000000;16.000000;19.100000;-273.000000;5.000000;0.000000;16.900000;
08.03.2015;24.000000;13.000000;18.200000;-273.000000;3.000000;0.000000;17.300000;
09.03.2015;25.000000;12.000000;17.300000;-273.000000;5.000000;0.000000;14.500000;
10.03.2015;21.000000;10.000000;16.400000;-273.000000;4.000000;0.000000;14.100000;
11.03.2015;25.000000;12.000000;17.700000;-273.000000;5.000000;0.000000;15.000000;
12.03.2015;21.000000;14.000000;16.800000;-273.000000;1.000000;0.000000;16.300000;
13.03.2015;20.000000;6.000000;13.600000;-273.000000;2.000000;0.000000;12.300000;
14.03.2015;31.000000;14.000000;19.300000;-273.000000;5.000000;-273.000000;16.300000;
15.03.2015;18.000000;10.000000;15.300000;-273.000000;2.000000;0.000000;14.200000;
16.03.2015;22.000000;17.000000;19.200000;-273.000000;4.000000;-273.000000;17.700000;
17.03.2015;28.000000;17.000000;22.100000;-273.000000;6.000000;-273.000000;19.100000;
18.03.2015;27.000000;14.000000;19.600000;-273.000000;5.000000;0.000000;17.700000;
19.03.2015;33.000000;11.000000;19.900000;-273.000000;8.000000;-273.000000;15.400000;
20.03.2015;21.000000;7.000000;13.400000;-273.000000;5.000000;0.000000;9.900000;
21.03.2015;20.000000;8.000000;13.800000;-273.000000;4.000000;0.000000;11.200000;
22.03.2015;30.000000;18.000000;22.900000;-273.000000;5.000000;-273.000000;20.300000;
23.03.2015;28.000000;12.000000;17.800000;-273.000000;8.000000;-273.000000;13.200000;
24.03.2015;17.000000;11.000000;14.100000;-273.000000;6.000000;0.000000;9.800000;
25.03.2015;19.000000;9.000000;14.000000;-273.000000;5.000000;-273.000000;10.400000;
26.03.2015;18.000000;12.000000;13.900000;-273.000000;10.000000;-273.000000;7.400000;
27.03.2015;18.000000;12.000000;15.000000;-273.000000;6.000000;0.000000;11.200000;
28.03.2015;20.000000;7.000000;13.200000;-273.000000;3.000000;0.000000;11.200000;
29.03.2015;25.000000;9.000000;15.400000;-273.000000;4.000000;0.000000;13.100000;
30.03.2015;24.000000;8.000000;15.300000;-273.000000;3.000000;0.000000;13.700000;
31.03.2015;23.000000;10.000000;17.200000;-273.000000;3.000000;0.000000;15.900000;
01.04.2015;31.000000;11.000000;21.300000;-273.000000;7.000000;-273.000000;17.300000;
02.04.2015;18.000000;10.000000;14.100000;-273.000000;7.000000;0.000000;9.200000;
03.04.2015;18.000000;9.000000;14.700000;-273.000000;5.000000;0.000000;11.700000;
